open,close,high,low,vol,amount,year,month,day,hour,minute,datetime,up_count,down_count,date
3527.74,3533.11,3533.36,3527.7,296245184.0,29624532992.0,2025,7,18,14,45,2025-07-18 14:45,1047,1157,2025-07-18 14:45:00
3533.04,3534.48,3536.01,3532.91,487126016.0,48712617984.0,2025,7,18,15,0,2025-07-18 15:00,1166,1025,2025-07-18 15:00:00
3542.82,3549.59,3553.24,3542.57,1652720640.0,165272059904.0,2025,7,21,9,45,2025-07-21 09:45,1515,698,2025-07-21 09:45:00
3550.03,3548.46,3552.15,3545.8,780140480.0,78014062592.0,2025,7,21,10,0,2025-07-21 10:00,1491,752,2025-07-21 10:00:00
3548.36,3553.83,3553.85,3545.43,568479744.0,56847982592.0,2025,7,21,10,15,2025-07-21 10:15,1538,705,2025-07-21 10:15:00
3553.73,3550.48,3555.47,3548.89,444790112.0,44479025152.0,2025,7,21,10,30,2025-07-21 10:30,1600,644,2025-07-21 10:30:00
3550.72,3550.16,3553.3,3549.54,377506304.0,37750644736.0,2025,7,21,10,45,2025-07-21 10:45,1614,645,2025-07-21 10:45:00
3550.22,3549.35,3550.84,3548.28,328893696.0,32889382912.0,2025,7,21,11,0,2025-07-21 11:00,1515,740,2025-07-21 11:00:00
3549.57,3548.96,3551.22,3548.85,275675520.0,27567566848.0,2025,7,21,11,15,2025-07-21 11:15,1536,718,2025-07-21 11:15:00
3549.38,3549.89,3550.13,3544.6,283069952.0,28307011584.0,2025,7,21,11,30,2025-07-21 11:30,1410,845,2025-07-21 11:30:00
3549.74,3551.39,3551.66,3548.0,364715648.0,36471574528.0,2025,7,21,13,15,2025-07-21 13:15,1525,732,2025-07-21 13:15:00
3551.5,3554.0,3554.87,3551.2,294155264.0,29415544832.0,2025,7,21,13,30,2025-07-21 13:30,1572,692,2025-07-21 13:30:00
3554.13,3557.66,3557.93,3553.63,269733568.0,26973368320.0,2025,7,21,13,45,2025-07-21 13:45,1612,659,2025-07-21 13:45:00
3557.53,3554.76,3557.77,3553.39,239298816.0,23929896960.0,2025,7,21,14,0,2025-07-21 14:00,1619,648,2025-07-21 14:00:00
3554.55,3558.28,3558.73,3554.55,250081952.0,25008209920.0,2025,7,21,14,15,2025-07-21 14:15,1642,631,2025-07-21 14:15:00
3558.02,3559.57,3560.09,3557.52,297510080.0,29751023616.0,2025,7,21,14,30,2025-07-21 14:30,1668,613,2025-07-21 14:30:00
3559.26,3558.6,3560.04,3556.41,358743808.0,35874398208.0,2025,7,21,14,45,2025-07-21 14:45,1686,578,2025-07-21 14:45:00
3558.6,3559.79,3560.63,3557.55,523540800.0,52354093056.0,2025,7,21,15,0,2025-07-21 15:00,1702,565,2025-07-21 15:00:00
3561.63,3564.71,3566.49,3560.11,1524160256.0,152416026624.0,2025,7,22,9,45,2025-07-22 09:45,845,1301,2025-07-22 09:45:00
3564.88,3555.41,3564.88,3553.43,891181504.0,89118162944.0,2025,7,22,10,0,2025-07-22 10:00,848,1353,2025-07-22 10:00:00
3555.87,3556.17,3558.0,3553.69,638119744.0,63811993600.0,2025,7,22,10,15,2025-07-22 10:15,792,1455,2025-07-22 10:15:00
3556.17,3550.2,3556.79,3547.25,539995264.0,53999546368.0,2025,7,22,10,30,2025-07-22 10:30,763,1488,2025-07-22 10:30:00
3549.74,3557.22,3558.9,3549.57,382793760.0,38279389184.0,2025,7,22,10,45,2025-07-22 10:45,828,1395,2025-07-22 10:45:00
3557.3,3560.32,3563.05,3557.3,324818624.0,32481875968.0,2025,7,22,11,0,2025-07-22 11:00,1020,1201,2025-07-22 11:00:00
3560.41,3560.15,3560.84,3557.88,293546304.0,29354643456.0,2025,7,22,11,15,2025-07-22 11:15,1030,1178,2025-07-22 11:15:00
3560.16,3568.78,3568.78,3559.9,306546080.0,30654623744.0,2025,7,22,11,30,2025-07-22 11:30,1126,1087,2025-07-22 11:30:00
3568.89,3577.29,3580.6,3568.89,645173120.0,64517328896.0,2025,7,22,13,15,2025-07-22 13:15,1095,1157,2025-07-22 13:15:00
3576.67,3582.05,3584.72,3574.26,455912000.0,45591220224.0,2025,7,22,13,30,2025-07-22 13:30,1110,1130,2025-07-22 13:30:00
3581.82,3576.62,3584.43,3576.28,448674240.0,44867440640.0,2025,7,22,13,45,2025-07-22 13:45,1127,1119,2025-07-22 13:45:00
3576.91,3569.84,3576.91,3569.57,330224256.0,33022439424.0,2025,7,22,14,0,2025-07-22 14:00,996,1234,2025-07-22 14:00:00
3569.77,3571.99,3571.99,3565.17,357953152.0,35795329024.0,2025,7,22,14,15,2025-07-22 14:15,931,1304,2025-07-22 14:15:00
3572.04,3577.06,3577.23,3571.19,305089696.0,30508984320.0,2025,7,22,14,30,2025-07-22 14:30,991,1255,2025-07-22 14:30:00
3577.04,3578.38,3582.09,3574.51,410057600.0,41005776896.0,2025,7,22,14,45,2025-07-22 14:45,1109,1136,2025-07-22 14:45:00
3578.76,3581.86,3581.86,3577.63,551486464.0,55148662784.0,2025,7,22,15,0,2025-07-22 15:00,1146,1108,2025-07-22 15:00:00
3588.88,3592.29,3594.21,3583.87,1856136064.0,185613615104.0,2025,7,23,9,45,2025-07-23 09:45,865,1322,2025-07-23 09:45:00
3592.29,3597.6,3599.2,3590.52,868632640.0,86863273984.0,2025,7,23,10,0,2025-07-23 10:00,1075,1111,2025-07-23 10:00:00
3597.64,3592.63,3598.96,3592.62,624068928.0,62406909952.0,2025,7,23,10,15,2025-07-23 10:15,1153,1049,2025-07-23 10:15:00
3592.69,3592.79,3593.02,3587.14,481507072.0,48150720512.0,2025,7,23,10,30,2025-07-23 10:30,930,1282,2025-07-23 10:30:00
3592.85,3593.89,3597.23,3591.6,375221184.0,37522132992.0,2025,7,23,10,45,2025-07-23 10:45,953,1259,2025-07-23 10:45:00
3593.43,3595.61,3596.22,3592.7,333768224.0,33376839680.0,2025,7,23,11,0,2025-07-23 11:00,900,1322,2025-07-23 11:00:00
3595.09,3597.74,3599.41,3593.21,321980864.0,32198103040.0,2025,7,23,11,15,2025-07-23 11:15,868,1365,2025-07-23 11:15:00
3598.0,3608.58,3608.63,3597.4,358311488.0,35831160832.0,2025,7,23,11,30,2025-07-23 11:30,857,1375,2025-07-23 11:30:00
3608.45,3612.04,3612.94,3606.26,530227904.0,53022810112.0,2025,7,23,13,15,2025-07-23 13:15,1083,1149,2025-07-23 13:15:00
3611.86,3609.85,3613.02,3605.05,369214944.0,36921507840.0,2025,7,23,13,30,2025-07-23 13:30,1200,1022,2025-07-23 13:30:00
3609.63,3596.32,3610.25,3595.64,328571968.0,32857212928.0,2025,7,23,13,45,2025-07-23 13:45,1098,1122,2025-07-23 13:45:00
3595.92,3595.69,3600.75,3594.83,276511360.0,27651149824.0,2025,7,23,14,0,2025-07-23 14:00,1056,1140,2025-07-23 14:00:00
3595.59,3589.07,3598.63,3589.03,319931904.0,31993206784.0,2025,7,23,14,15,2025-07-23 14:15,1002,1221,2025-07-23 14:15:00
3589.19,3587.01,3591.22,3578.05,503580832.0,50358099968.0,2025,7,23,14,30,2025-07-23 14:30,770,1463,2025-07-23 14:30:00
3587.31,3581.97,3589.1,3577.59,452685760.0,45268590592.0,2025,7,23,14,45,2025-07-23 14:45,708,1539,2025-07-23 14:45:00
3581.76,3582.3,3583.84,3581.59,570105984.0,57010610176.0,2025,7,23,15,0,2025-07-23 15:00,647,1613,2025-07-23 15:00:00
3578.91,3587.14,3587.43,3577.11,1705215616.0,170521559040.0,2025,7,24,9,45,2025-07-24 09:45,1456,722,2025-07-24 09:45:00
3586.95,3589.65,3591.16,3582.8,855596672.0,85559681024.0,2025,7,24,10,0,2025-07-24 10:00,1600,598,2025-07-24 10:00:00
3589.97,3592.41,3592.61,3587.11,628904128.0,62890426368.0,2025,7,24,10,15,2025-07-24 10:15,1650,574,2025-07-24 10:15:00
3592.54,3591.72,3596.66,3590.48,545757184.0,54575734784.0,2025,7,24,10,30,2025-07-24 10:30,1649,589,2025-07-24 10:30:00
3591.48,3597.03,3599.77,3590.62,442537312.0,44253749248.0,2025,7,24,10,45,2025-07-24 10:45,1552,670,2025-07-24 10:45:00
3597.14,3601.45,3602.11,3596.67,386510400.0,38651056128.0,2025,7,24,11,0,2025-07-24 11:00,1647,595,2025-07-24 11:00:00
3601.84,3598.32,3602.84,3593.64,355799552.0,35579969536.0,2025,7,24,11,15,2025-07-24 11:15,1548,678,2025-07-24 11:15:00
3598.86,3599.44,3602.31,3597.37,302822400.0,30282254336.0,2025,7,24,11,30,2025-07-24 11:30,1690,567,2025-07-24 11:30:00
3599.88,3603.08,3607.04,3599.88,497408864.0,49740902400.0,2025,7,24,13,15,2025-07-24 13:15,1787,475,2025-07-24 13:15:00
3603.0,3606.31,3606.31,3600.56,356789632.0,35678978048.0,2025,7,24,13,30,2025-07-24 13:30,1754,492,2025-07-24 13:30:00
3606.1,3599.63,3608.73,3599.46,375924352.0,37592453120.0,2025,7,24,13,45,2025-07-24 13:45,1771,475,2025-07-24 13:45:00
3598.95,3593.39,3600.6,3591.0,398432736.0,39843287040.0,2025,7,24,14,0,2025-07-24 14:00,1707,540,2025-07-24 14:00:00
3593.68,3598.73,3600.42,3593.68,301180704.0,30118084608.0,2025,7,24,14,15,2025-07-24 14:15,1713,524,2025-07-24 14:15:00
3598.76,3602.75,3603.17,3598.26,320022208.0,32002236416.0,2025,7,24,14,30,2025-07-24 14:30,1748,502,2025-07-24 14:30:00
3603.15,3602.7,3605.62,3601.37,433413312.0,43341348864.0,2025,7,24,14,45,2025-07-24 14:45,1823,450,2025-07-24 14:45:00
3602.5,3605.73,3605.86,3600.91,616078848.0,61607895040.0,2025,7,24,15,0,2025-07-24 15:00,1780,470,2025-07-24 15:00:00
3604.45,3605.42,3606.98,3599.45,1756001792.0,175600189440.0,2025,7,25,9,45,2025-07-25 09:45,1048,1148,2025-07-25 09:45:00
3604.33,3603.28,3610.03,3602.11,846235072.0,84623523840.0,2025,7,25,10,0,2025-07-25 10:00,924,1300,2025-07-25 10:00:00
3602.53,3602.16,3604.66,3594.85,680564416.0,68056453120.0,2025,7,25,10,15,2025-07-25 10:15,1132,1060,2025-07-25 10:15:00
3602.3,3597.88,3602.67,3594.81,463790560.0,46379069440.0,2025,7,25,10,30,2025-07-25 10:30,969,1253,2025-07-25 10:30:00
3597.71,3597.48,3601.91,3596.67,365495072.0,36549521408.0,2025,7,25,10,45,2025-07-25 10:45,1035,1170,2025-07-25 10:45:00
3597.76,3591.32,3598.14,3589.79,364280000.0,36428017664.0,2025,7,25,11,0,2025-07-25 11:00,956,1263,2025-07-25 11:00:00
3591.41,3594.2,3594.42,3588.73,296813632.0,29681381376.0,2025,7,25,11,15,2025-07-25 11:15,882,1360,2025-07-25 11:15:00
3594.21,3593.38,3594.44,3591.63,226874464.0,22687461376.0,2025,7,25,11,30,2025-07-25 11:30,922,1300,2025-07-25 11:30:00
3593.28,3594.6,3596.69,3591.78,360161440.0,36016160768.0,2025,7,25,13,15,2025-07-25 13:15,938,1298,2025-07-25 13:15:00
3594.54,3597.14,3597.65,3594.18,308131200.0,30813134848.0,2025,7,25,13,30,2025-07-25 13:30,992,1249,2025-07-25 13:30:00
3597.24,3593.31,3597.24,3592.56,326998144.0,32699830272.0,2025,7,25,13,45,2025-07-25 13:45,1099,1134,2025-07-25 13:45:00
3593.25,3597.03,3597.03,3592.42,311899776.0,31189991424.0,2025,7,25,14,0,2025-07-25 14:00,1041,1207,2025-07-25 14:00:00
3597.34,3594.75,3599.43,3593.79,405857984.0,40585814016.0,2025,7,25,14,15,2025-07-25 14:15,1122,1115,2025-07-25 14:15:00
3594.79,3591.32,3595.22,3586.22,443942528.0,44394266624.0,2025,7,25,14,30,2025-07-25 14:30,1079,1172,2025-07-25 14:30:00
3591.51,3591.79,3595.91,3591.32,462875968.0,46287609856.0,2025,7,25,14,45,2025-07-25 14:45,1091,1155,2025-07-25 14:45:00
3591.59,3593.66,3595.05,3591.59,596171328.0,59617148928.0,2025,7,25,15,0,2025-07-25 15:00,1088,1165,2025-07-25 15:00:00
3594.23,3590.28,3595.15,3582.15,1676640512.0,167664058368.0,2025,7,28,9,45,2025-07-28 09:45,838,1380,2025-07-28 09:45:00
3590.05,3600.47,3601.41,3589.17,796145280.0,79614550016.0,2025,7,28,10,0,2025-07-28 10:00,919,1291,2025-07-28 10:00:00
3600.1,3604.37,3606.27,3597.62,584469184.0,58446929920.0,2025,7,28,10,15,2025-07-28 10:15,1097,1113,2025-07-28 10:15:00
3604.37,3604.62,3605.65,3599.96,507660480.0,50766061568.0,2025,7,28,10,30,2025-07-28 10:30,1142,1052,2025-07-28 10:30:00
3604.46,3602.52,3605.71,3601.06,390314112.0,39031427072.0,2025,7,28,10,45,2025-07-28 10:45,1072,1126,2025-07-28 10:45:00
3602.17,3603.36,3604.47,3600.6,323023712.0,32302385152.0,2025,7,28,11,0,2025-07-28 11:00,1089,1112,2025-07-28 11:00:00
3602.9,3602.47,3603.95,3601.14,276371392.0,27637157888.0,2025,7,28,11,15,2025-07-28 11:15,1169,1054,2025-07-28 11:15:00
3602.83,3587.69,3603.67,3587.19,383693056.0,38369325056.0,2025,7,28,11,30,2025-07-28 11:30,1125,1104,2025-07-28 11:30:00
3587.67,3595.89,3596.15,3587.54,388377504.0,38837764096.0,2025,7,28,13,15,2025-07-28 13:15,1005,1228,2025-07-28 13:15:00
3595.39,3596.98,3597.95,3595.29,302106560.0,30210672640.0,2025,7,28,13,30,2025-07-28 13:30,1053,1170,2025-07-28 13:30:00
3597.01,3596.29,3598.94,3596.18,292479808.0,29247995904.0,2025,7,28,13,45,2025-07-28 13:45,1065,1164,2025-07-28 13:45:00
3596.36,3597.23,3597.23,3590.83,287077632.0,28707776512.0,2025,7,28,14,0,2025-07-28 14:00,929,1318,2025-07-28 14:00:00
3597.31,3594.58,3598.89,3593.18,278473280.0,27847344128.0,2025,7,28,14,15,2025-07-28 14:15,1010,1213,2025-07-28 14:15:00
3594.91,3595.26,3595.41,3591.82,273650560.0,27365072896.0,2025,7,28,14,30,2025-07-28 14:30,933,1302,2025-07-28 14:30:00
3595.79,3598.45,3598.57,3595.21,322619296.0,32261943296.0,2025,7,28,14,45,2025-07-28 14:45,978,1263,2025-07-28 14:45:00
3598.22,3597.94,3601.56,3597.49,529549568.0,52954963968.0,2025,7,28,15,0,2025-07-28 15:00,1062,1173,2025-07-28 15:00:00
3595.81,3595.87,3605.54,3594.95,1467903744.0,146790367232.0,2025,7,29,9,45,2025-07-29 09:45,740,1410,2025-07-29 09:45:00
3595.7,3587.8,3596.66,3587.46,866655680.0,86665576448.0,2025,7,29,10,0,2025-07-29 10:00,603,1617,2025-07-29 10:00:00
3587.4,3598.4,3598.4,3585.94,661850432.0,66185056256.0,2025,7,29,10,15,2025-07-29 10:15,638,1642,2025-07-29 10:15:00
3598.12,3593.81,3598.84,3592.1,495484480.0,49548460032.0,2025,7,29,10,30,2025-07-29 10:30,724,1521,2025-07-29 10:30:00
3593.42,3593.84,3594.83,3590.39,460887680.0,46088781824.0,2025,7,29,10,45,2025-07-29 10:45,599,1677,2025-07-29 10:45:00
3593.42,3597.6,3598.72,3591.73,353715712.0,35371581440.0,2025,7,29,11,0,2025-07-29 11:00,621,1648,2025-07-29 11:00:00
3597.69,3596.42,3597.85,3594.86,331946528.0,33194665984.0,2025,7,29,11,15,2025-07-29 11:15,652,1624,2025-07-29 11:15:00
3596.54,3595.19,3600.2,3593.79,281938304.0,28193843200.0,2025,7,29,11,30,2025-07-29 11:30,723,1536,2025-07-29 11:30:00
3595.87,3596.11,3601.56,3594.62,379864864.0,37986500608.0,2025,7,29,13,15,2025-07-29 13:15,761,1513,2025-07-29 13:15:00
3596.19,3596.37,3597.91,3594.77,298240192.0,29824034816.0,2025,7,29,13,30,2025-07-29 13:30,662,1620,2025-07-29 13:30:00
3596.08,3597.44,3599.3,3594.21,303807296.0,30380744704.0,2025,7,29,13,45,2025-07-29 13:45,696,1575,2025-07-29 13:45:00
3597.3,3601.27,3601.73,3597.3,380154368.0,38015451136.0,2025,7,29,14,0,2025-07-29 14:00,721,1535,2025-07-29 14:00:00
3601.39,3602.25,3607.14,3600.37,384144736.0,38414487552.0,2025,7,29,14,15,2025-07-29 14:15,821,1435,2025-07-29 14:15:00
3602.28,3607.5,3608.94,3602.28,322228960.0,32222912512.0,2025,7,29,14,30,2025-07-29 14:30,844,1409,2025-07-29 14:30:00
3607.8,3607.62,3608.99,3605.7,377780704.0,37778087936.0,2025,7,29,14,45,2025-07-29 14:45,934,1294,2025-07-29 14:45:00
3607.12,3609.71,3611.35,3606.95,569458368.0,56945852416.0,2025,7,29,15,0,2025-07-29 15:00,989,1241,2025-07-29 15:00:00
3608.35,3615.87,3617.84,3601.59,1624628864.0,162462908416.0,2025,7,30,9,45,2025-07-30 09:45,877,1294,2025-07-30 09:45:00
3616.1,3623.66,3624.16,3615.15,834504000.0,83450413056.0,2025,7,30,10,0,2025-07-30 10:00,966,1239,2025-07-30 10:00:00
3623.31,3623.65,3629.87,3623.31,638622272.0,63862243328.0,2025,7,30,10,15,2025-07-30 10:15,1024,1195,2025-07-30 10:15:00
3623.57,3625.31,3626.41,3621.07,511293440.0,51129360384.0,2025,7,30,10,30,2025-07-30 10:30,839,1397,2025-07-30 10:30:00
3625.86,3632.96,3633.16,3625.64,382783008.0,38278316032.0,2025,7,30,10,45,2025-07-30 10:45,956,1279,2025-07-30 10:45:00
3632.75,3629.6,3636.17,3629.27,341276768.0,34127691776.0,2025,7,30,11,0,2025-07-30 11:00,1036,1189,2025-07-30 11:00:00
3629.84,3632.41,3633.45,3628.14,264272800.0,26427293696.0,2025,7,30,11,15,2025-07-30 11:15,998,1223,2025-07-30 11:15:00
3632.41,3628.53,3632.56,3626.23,246575360.0,24657549312.0,2025,7,30,11,30,2025-07-30 11:30,966,1248,2025-07-30 11:30:00
3629.07,3628.71,3631.86,3627.57,340569696.0,34056982528.0,2025,7,30,13,15,2025-07-30 13:15,1012,1209,2025-07-30 13:15:00
3628.73,3629.91,3629.95,3625.95,319181696.0,31918186496.0,2025,7,30,13,30,2025-07-30 13:30,881,1341,2025-07-30 13:30:00
3630.2,3619.28,3634.59,3619.1,384413568.0,38441369600.0,2025,7,30,13,45,2025-07-30 13:45,911,1313,2025-07-30 13:45:00
3619.62,3607.62,3619.62,3603.07,575451776.0,57545187328.0,2025,7,30,14,0,2025-07-30 14:00,649,1586,2025-07-30 14:00:00
3606.81,3605.33,3606.81,3593.73,542667968.0,54266810368.0,2025,7,30,14,15,2025-07-30 14:15,430,1833,2025-07-30 14:15:00
3605.59,3618.64,3619.83,3605.59,356505472.0,35650564096.0,2025,7,30,14,30,2025-07-30 14:30,730,1511,2025-07-30 14:30:00
3618.86,3614.06,3620.55,3613.85,337907392.0,33790750720.0,2025,7,30,14,45,2025-07-30 14:45,808,1424,2025-07-30 14:45:00
3613.89,3615.72,3615.97,3613.08,495623072.0,49562312704.0,2025,7,30,15,0,2025-07-30 15:00,776,1476,2025-07-30 15:00:00
3604.7,3600.71,3606.37,3594.44,1605727488.0,160572751872.0,2025,7,31,9,45,2025-07-31 09:45,939,1290,2025-07-31 09:45:00
3600.47,3586.15,3600.47,3586.15,872116672.0,87211679744.0,2025,7,31,10,0,2025-07-31 10:00,1008,1232,2025-07-31 10:00:00
3585.96,3591.26,3592.19,3578.01,663977728.0,66397786112.0,2025,7,31,10,15,2025-07-31 10:15,770,1504,2025-07-31 10:15:00
3590.49,3582.96,3592.63,3581.25,528570816.0,52857094144.0,2025,7,31,10,30,2025-07-31 10:30,755,1513,2025-07-31 10:30:00
3582.95,3583.86,3585.09,3579.83,447680640.0,44768079872.0,2025,7,31,10,45,2025-07-31 10:45,589,1696,2025-07-31 10:45:00
3583.49,3593.1,3593.35,3581.75,328267712.0,32826787840.0,2025,7,31,11,0,2025-07-31 11:00,640,1640,2025-07-31 11:00:00
3593.06,3592.13,3594.02,3590.69,280092416.0,28009254912.0,2025,7,31,11,15,2025-07-31 11:15,691,1589,2025-07-31 11:15:00
3592.3,3591.26,3592.35,3586.67,271150592.0,27115071488.0,2025,7,31,11,30,2025-07-31 11:30,653,1625,2025-07-31 11:30:00
3591.87,3588.0,3596.11,3587.77,482238048.0,48223821824.0,2025,7,31,13,15,2025-07-31 13:15,735,1542,2025-07-31 13:15:00
3588.21,3580.85,3589.87,3580.49,398546176.0,39854632960.0,2025,7,31,13,30,2025-07-31 13:30,665,1620,2025-07-31 13:30:00
3580.98,3579.65,3582.14,3573.09,395655296.0,39565541376.0,2025,7,31,13,45,2025-07-31 13:45,578,1704,2025-07-31 13:45:00
3579.5,3590.44,3591.69,3579.06,311775040.0,31177519104.0,2025,7,31,14,0,2025-07-31 14:00,633,1652,2025-07-31 14:00:00
3590.18,3580.88,3590.18,3577.41,340197440.0,34019762176.0,2025,7,31,14,15,2025-07-31 14:15,568,1715,2025-07-31 14:15:00
3581.35,3570.01,3581.35,3569.94,405011296.0,40501145600.0,2025,7,31,14,30,2025-07-31 14:30,466,1823,2025-07-31 14:30:00
3570.21,3565.61,3572.9,3563.7,528056704.0,52805685248.0,2025,7,31,14,45,2025-07-31 14:45,364,1932,2025-07-31 14:45:00
3565.71,3573.21,3573.84,3562.61,599864256.0,59986436096.0,2025,7,31,15,0,2025-07-31 15:00,364,1941,2025-07-31 15:00:00
3568.26,3573.98,3581.75,3568.26,1350459904.0,135046004736.0,2025,8,1,9,45,2025-08-01 09:45,1665,542,2025-08-01 09:45:00
3573.67,3566.6,3574.43,3565.21,753847360.0,75384758272.0,2025,8,1,10,0,2025-08-01 10:00,1492,694,2025-08-01 10:00:00
3567.6,3575.4,3576.54,3567.53,517312768.0,51731292160.0,2025,8,1,10,15,2025-08-01 10:15,1552,654,2025-08-01 10:15:00
3575.74,3576.84,3577.89,3572.77,411342592.0,41134268416.0,2025,8,1,10,30,2025-08-01 10:30,1612,605,2025-08-01 10:30:00
3576.78,3572.45,3576.78,3571.72,339089472.0,33908963328.0,2025,8,1,10,45,2025-08-01 10:45,1476,712,2025-08-01 10:45:00
3572.45,3567.48,3572.45,3563.98,376930080.0,37693022208.0,2025,8,1,11,0,2025-08-01 11:00,1317,871,2025-08-01 11:00:00
3567.21,3568.12,3570.19,3565.9,269618304.0,26961846272.0,2025,8,1,11,15,2025-08-01 11:15,1137,1076,2025-08-01 11:15:00
3568.32,3566.55,3570.04,3566.17,233963232.0,23396339712.0,2025,8,1,11,30,2025-08-01 11:30,1264,926,2025-08-01 11:30:00
3566.99,3559.24,3567.08,3559.24,358214880.0,35821502464.0,2025,8,1,13,15,2025-08-01 13:15,1283,933,2025-08-01 13:15:00
3559.25,3555.32,3560.81,3555.1,315702848.0,31570300928.0,2025,8,1,13,30,2025-08-01 13:30,1203,989,2025-08-01 13:30:00
3555.82,3552.88,3559.28,3550.04,307718464.0,30771859456.0,2025,8,1,13,45,2025-08-01 13:45,1115,1105,2025-08-01 13:45:00
3552.88,3555.29,3560.54,3552.88,250049936.0,25005008896.0,2025,8,1,14,0,2025-08-01 14:00,1244,971,2025-08-01 14:00:00
3555.08,3560.78,3561.29,3552.97,265056064.0,26505623552.0,2025,8,1,14,15,2025-08-01 14:15,1209,1006,2025-08-01 14:15:00
3560.88,3561.26,3563.99,3560.26,274398656.0,27439878144.0,2025,8,1,14,30,2025-08-01 14:30,1395,824,2025-08-01 14:30:00
3561.11,3560.1,3561.2,3557.46,322082368.0,32208248832.0,2025,8,1,14,45,2025-08-01 14:45,1353,849,2025-08-01 14:45:00
3559.89,3559.95,3563.33,3559.68,500662976.0,50066309120.0,2025,8,1,15,0,2025-08-01 15:00,1373,850,2025-08-01 15:00:00
3547.16,3564.32,3566.79,3547.16,1415228160.0,141522829312.0,2025,8,4,9,45,2025-08-04 09:45,507,1723,2025-08-04 09:45:00
3564.33,3569.37,3570.21,3561.34,718520832.0,71852097536.0,2025,8,4,10,0,2025-08-04 10:00,843,1371,2025-08-04 10:00:00
3568.8,3567.17,3569.25,3564.91,474652672.0,47465283584.0,2025,8,4,10,15,2025-08-04 10:15,1009,1212,2025-08-04 10:15:00
3567.3,3567.66,3570.63,3566.2,375770944.0,37577113600.0,2025,8,4,10,30,2025-08-04 10:30,1187,1037,2025-08-04 10:30:00
3568.24,3566.63,3569.47,3560.86,321931968.0,32193212416.0,2025,8,4,10,45,2025-08-04 10:45,1090,1124,2025-08-04 10:45:00
3566.6,3563.4,3567.71,3562.8,250807200.0,25080735744.0,2025,8,4,11,0,2025-08-04 11:00,1092,1105,2025-08-04 11:00:00
3563.65,3566.12,3567.39,3562.7,218890272.0,21889040384.0,2025,8,4,11,15,2025-08-04 11:15,1122,1094,2025-08-04 11:15:00
3566.18,3567.02,3570.12,3565.47,208472928.0,20847306752.0,2025,8,4,11,30,2025-08-04 11:30,1131,1079,2025-08-04 11:30:00
3567.52,3566.28,3568.9,3565.93,302860864.0,30286102528.0,2025,8,4,13,15,2025-08-04 13:15,1193,1010,2025-08-04 13:15:00
3565.91,3568.0,3568.56,3565.26,269948832.0,26994896896.0,2025,8,4,13,30,2025-08-04 13:30,1207,1007,2025-08-04 13:30:00
3568.27,3567.08,3568.93,3565.7,229490416.0,22949056512.0,2025,8,4,13,45,2025-08-04 13:45,1188,1015,2025-08-04 13:45:00
3566.84,3569.09,3569.78,3566.56,231696480.0,23169662976.0,2025,8,4,14,0,2025-08-04 14:00,1214,983,2025-08-04 14:00:00
3568.78,3577.69,3578.09,3568.78,264414720.0,26441484288.0,2025,8,4,14,15,2025-08-04 14:15,1368,836,2025-08-04 14:15:00
3577.28,3580.34,3581.65,3576.61,289606144.0,28960630784.0,2025,8,4,14,30,2025-08-04 14:30,1537,668,2025-08-04 14:30:00
3580.17,3580.42,3581.31,3578.95,333376448.0,33337659392.0,2025,8,4,14,45,2025-08-04 14:45,1534,655,2025-08-04 14:45:00
3580.39,3583.31,3583.31,3579.46,492084864.0,49208500224.0,2025,8,4,15,0,2025-08-04 15:00,1571,643,2025-08-04 15:00:00
3588.81,3598.39,3600.05,3586.97,1380555392.0,138055548928.0,2025,8,5,9,45,2025-08-05 09:45,1489,646,2025-08-05 09:45:00
3598.33,3596.63,3599.15,3595.56,691173888.0,69117411328.0,2025,8,5,10,0,2025-08-05 10:00,1508,679,2025-08-05 10:00:00
3597.0,3598.0,3600.97,3594.89,520513824.0,52051394560.0,2025,8,5,10,15,2025-08-05 10:15,1447,765,2025-08-05 10:15:00
3597.66,3597.48,3600.84,3594.32,446288768.0,44628889600.0,2025,8,5,10,30,2025-08-05 10:30,1291,922,2025-08-05 10:30:00
3597.0,3599.17,3600.17,3594.98,335319744.0,33531985920.0,2025,8,5,10,45,2025-08-05 10:45,1300,901,2025-08-05 10:45:00
3599.23,3599.59,3600.2,3595.62,265089968.0,26509012992.0,2025,8,5,11,0,2025-08-05 11:00,1258,944,2025-08-05 11:00:00
3599.62,3599.09,3601.17,3597.74,257632544.0,25763268608.0,2025,8,5,11,15,2025-08-05 11:15,1385,844,2025-08-05 11:15:00
3599.01,3602.13,3603.12,3598.84,220183056.0,22018320384.0,2025,8,5,11,30,2025-08-05 11:30,1337,891,2025-08-05 11:30:00
3602.62,3608.09,3608.44,3601.99,317544320.0,31754444800.0,2025,8,5,13,15,2025-08-05 13:15,1375,849,2025-08-05 13:15:00
3607.71,3608.51,3610.36,3607.0,276225376.0,27622553600.0,2025,8,5,13,30,2025-08-05 13:30,1469,754,2025-08-05 13:30:00
3608.68,3610.99,3612.35,3605.52,270482624.0,27048275968.0,2025,8,5,13,45,2025-08-05 13:45,1362,840,2025-08-05 13:45:00
3611.2,3608.68,3611.72,3606.45,247712864.0,24771301376.0,2025,8,5,14,0,2025-08-05 14:00,1434,761,2025-08-05 14:00:00
